episode_id,condition,mode,configuration,method,day,case_id,attempt_number,timestep,solver_name,solver_status,solver_relative_gap,configured_mip_gap,configured_time_limit_seconds,configured_gap_met,solver_wall_seconds,solver_lower_bound,solver_upper_bound,solver_fallback_used,workbook,workbook_sha256,run_signature_sha256
md_charger_derating__selfish__oracle_event_trigger__r001,derating,selfish,oracle_event_trigger,oracle,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.018052881573,0.02,300.0,True,0.344833,162.0703596957028,165.0499875749374,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__oracle_event_trigger__r001\day_1.xlsx,1b074697b19758699dcf90756496a805743abe166b96ecd152b533ad34e01e55,1366ba07e816692c48040ce3bea6d0c5db14277f779c04ce7d98c55b302420a1
md_charger_derating__selfish__oracle_event_trigger__r001,derating,selfish,oracle_event_trigger,oracle,1,md_charger_derating_day1,2,24,gurobi,ok/optimal,0.015297966112,0.02,300.0,True,0.316578,161.5690765604377,164.0791538964622,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__oracle_event_trigger__r001\day_1.xlsx,1b074697b19758699dcf90756496a805743abe166b96ecd152b533ad34e01e55,1366ba07e816692c48040ce3bea6d0c5db14277f779c04ce7d98c55b302420a1
md_charger_derating__selfish__oracle_event_trigger__r001,derating,selfish,oracle_event_trigger,oracle,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.019994373652,0.02,300.0,True,3.389272,522.9870021975239,533.657142506812,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__oracle_event_trigger__r001\day_2.xlsx,8a072cf19bdfc05a67a19735f9de1d4947b50d0d4964cd70ea20fe64023b92cb,34adfb7d276ff6b5185176d2963f1c99e4dfed2553ac57382c5915ed3d8aa7e5
md_charger_derating__selfish__oracle_event_trigger__r001,derating,selfish,oracle_event_trigger,oracle,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019971380133,0.02,300.0,True,3.775413,521.7072999220431,532.3388412806539,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__oracle_event_trigger__r001\day_2.xlsx,8a072cf19bdfc05a67a19735f9de1d4947b50d0d4964cd70ea20fe64023b92cb,34adfb7d276ff6b5185176d2963f1c99e4dfed2553ac57382c5915ed3d8aa7e5
md_charger_derating__selfish__oracle_event_trigger__r001,derating,selfish,oracle_event_trigger,oracle,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.01824995444,0.02,300.0,True,1.597541,510.5894536899866,520.0809065395094,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__oracle_event_trigger__r001\day_3.xlsx,9cc1bded265b31ace6b641d4203101b65cf8594de7298a65619cb8c816d3bcb7,a5885cb1ea4f2fecb3c0a6973bcc6108f2880c47b670914dd1315c5b6931a098
md_charger_derating__selfish__oracle_event_trigger__r001,derating,selfish,oracle_event_trigger,oracle,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.012139600623,0.02,300.0,True,1.95918,508.2591049568207,514.5049900544959,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__oracle_event_trigger__r001\day_3.xlsx,9cc1bded265b31ace6b641d4203101b65cf8594de7298a65619cb8c816d3bcb7,a5885cb1ea4f2fecb3c0a6973bcc6108f2880c47b670914dd1315c5b6931a098
md_charger_derating__selfish__oracle_event_trigger__r001,derating,selfish,oracle_event_trigger,oracle,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.0,0.02,300.0,True,1.030544,249.9999875306858,249.9999875306858,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__oracle_event_trigger__r001\day_3.xlsx,9cc1bded265b31ace6b641d4203101b65cf8594de7298a65619cb8c816d3bcb7,a5885cb1ea4f2fecb3c0a6973bcc6108f2880c47b670914dd1315c5b6931a098
md_charger_derating__selfish__numerical_event_trigger__r001,derating,selfish,numerical_event_trigger,numerical,1,md_charger_derating_day1,1,31,gurobi,ok/optimal,0.019863508782,0.02,300.0,True,0.202081,161.7715156972408,165.0499875749229,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__numerical_event_trigger__r001\day_1.xlsx,806b46ca99aab40117b8f489e42eebf69529a4e02ad9f25bb3a96773d1a3d7c6,0e7696a38a65ef963f2e254862985683870970092af61e4afa02e34cc96a9f20
md_charger_derating__selfish__numerical_event_trigger__r001,derating,selfish,numerical_event_trigger,numerical,1,md_charger_derating_day1,2,31,gurobi,ok/optimal,0.018490304453,0.02,300.0,True,0.253309,161.0452803865593,164.079153896455,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__numerical_event_trigger__r001\day_1.xlsx,806b46ca99aab40117b8f489e42eebf69529a4e02ad9f25bb3a96773d1a3d7c6,0e7696a38a65ef963f2e254862985683870970092af61e4afa02e34cc96a9f20
md_charger_derating__selfish__numerical_event_trigger__r001,derating,selfish,numerical_event_trigger,numerical,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.019994373652,0.02,300.0,True,3.354697,522.9870021975239,533.657142506812,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__numerical_event_trigger__r001\day_2.xlsx,c43e962bc3ee04b5dd4964158e2651677b50e5d14d9a27b3bbcfc222cc6b820e,bbe18d61e700e60d9e6af302430990001c1f10042d941a5cc30c24885c6e9d7e
md_charger_derating__selfish__numerical_event_trigger__r001,derating,selfish,numerical_event_trigger,numerical,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019971380133,0.02,300.0,True,3.690689,521.7072999220431,532.3388412806539,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__numerical_event_trigger__r001\day_2.xlsx,c43e962bc3ee04b5dd4964158e2651677b50e5d14d9a27b3bbcfc222cc6b820e,bbe18d61e700e60d9e6af302430990001c1f10042d941a5cc30c24885c6e9d7e
md_charger_derating__selfish__numerical_event_trigger__r001,derating,selfish,numerical_event_trigger,numerical,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.01824995444,0.02,300.0,True,1.573537,510.5894536899866,520.0809065395094,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__numerical_event_trigger__r001\day_3.xlsx,166e6344a7f2d23ba19090b6362a60e9d64ad669d067b12239c462c6057b4bf0,7f534e8a4abe0eba274a81f0c7b142d0b64eea1df1c32276abc90011307bf22a
md_charger_derating__selfish__numerical_event_trigger__r001,derating,selfish,numerical_event_trigger,numerical,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.012139600623,0.02,300.0,True,2.123097,508.2591049568207,514.5049900544959,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__numerical_event_trigger__r001\day_3.xlsx,166e6344a7f2d23ba19090b6362a60e9d64ad669d067b12239c462c6057b4bf0,7f534e8a4abe0eba274a81f0c7b142d0b64eea1df1c32276abc90011307bf22a
md_charger_derating__selfish__numerical_event_trigger__r001,derating,selfish,numerical_event_trigger,numerical,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.0,0.02,300.0,True,1.063139,249.9999875306858,249.9999875306858,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__numerical_event_trigger__r001\day_3.xlsx,166e6344a7f2d23ba19090b6362a60e9d64ad669d067b12239c462c6057b4bf0,7f534e8a4abe0eba274a81f0c7b142d0b64eea1df1c32276abc90011307bf22a
md_charger_derating__selfish__rule_text_event_trigger__r001,derating,selfish,rule_text_event_trigger,rule_text,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.01994951668,0.02,300.0,True,0.344648,161.7573200948536,165.0499875749374,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__rule_text_event_trigger__r001\day_1.xlsx,6ca80f99bf7027a835703d4e06ef12d929b549a0ef27870f294bbc3344552f3c,362001026e1f59c8cf7a60227829ab4c340acad738df5314f788bdc56764ddd5
md_charger_derating__selfish__rule_text_event_trigger__r001,derating,selfish,rule_text_event_trigger,rule_text,1,md_charger_derating_day1,2,24,gurobi,ok/optimal,0.01518333892,0.02,300.0,True,0.312939,161.5878844931722,164.0791538964622,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__rule_text_event_trigger__r001\day_1.xlsx,6ca80f99bf7027a835703d4e06ef12d929b549a0ef27870f294bbc3344552f3c,362001026e1f59c8cf7a60227829ab4c340acad738df5314f788bdc56764ddd5
md_charger_derating__selfish__rule_text_event_trigger__r001,derating,selfish,rule_text_event_trigger,rule_text,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.019994373652,0.02,300.0,True,3.477647,522.9870021975239,533.657142506812,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__rule_text_event_trigger__r001\day_2.xlsx,92ed6bb7345a8a88799cfc3fa7eb6625ebc06cda11ca7e3fe797f90a5659e130,300393b32826d025a1c483c64d797922c47cee70076c85a5fc7e3d1d6f117df4
md_charger_derating__selfish__rule_text_event_trigger__r001,derating,selfish,rule_text_event_trigger,rule_text,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019971380133,0.02,300.0,True,3.630503,521.7072999220431,532.3388412806539,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__rule_text_event_trigger__r001\day_2.xlsx,92ed6bb7345a8a88799cfc3fa7eb6625ebc06cda11ca7e3fe797f90a5659e130,300393b32826d025a1c483c64d797922c47cee70076c85a5fc7e3d1d6f117df4
md_charger_derating__selfish__rule_text_event_trigger__r001,derating,selfish,rule_text_event_trigger,rule_text,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.01824995444,0.02,300.0,True,1.637933,510.5894536899866,520.0809065395094,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__rule_text_event_trigger__r001\day_3.xlsx,4ab2ce825ffd3d876b2c5f668265d2772bedad186b38148b6b41fec7f3046c28,22daeba15ee2873ed7c7b5181437d5b3dd4847a270f44c841a29902e2b0fca72
md_charger_derating__selfish__rule_text_event_trigger__r001,derating,selfish,rule_text_event_trigger,rule_text,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.012139600623,0.02,300.0,True,2.264524,508.2591049568207,514.5049900544959,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__rule_text_event_trigger__r001\day_3.xlsx,4ab2ce825ffd3d876b2c5f668265d2772bedad186b38148b6b41fec7f3046c28,22daeba15ee2873ed7c7b5181437d5b3dd4847a270f44c841a29902e2b0fca72
md_charger_derating__selfish__rule_text_event_trigger__r001,derating,selfish,rule_text_event_trigger,rule_text,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.0,0.02,300.0,True,1.109773,249.9999875306858,249.9999875306858,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__rule_text_event_trigger__r001\day_3.xlsx,4ab2ce825ffd3d876b2c5f668265d2772bedad186b38148b6b41fec7f3046c28,22daeba15ee2873ed7c7b5181437d5b3dd4847a270f44c841a29902e2b0fca72
md_charger_derating__selfish__agent_trigger_only__r001,derating,selfish,agent_trigger_only,agent,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.018052881573,0.02,300.0,True,0.512478,162.0703596957028,165.0499875749374,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r001\day_1.xlsx,253f724566857af25292ca8349e3faffe83b268ec04e7ae23a21e8f82f85e039,051f71d0f6463d11a9d4c3fa59507341c5cd324a310d6dde3e0baa3aad8743b7
md_charger_derating__selfish__agent_trigger_only__r001,derating,selfish,agent_trigger_only,agent,1,md_charger_derating_day1,2,24,gurobi,ok/optimal,0.015297966112,0.02,300.0,True,0.507027,161.5690765604377,164.0791538964622,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r001\day_1.xlsx,253f724566857af25292ca8349e3faffe83b268ec04e7ae23a21e8f82f85e039,051f71d0f6463d11a9d4c3fa59507341c5cd324a310d6dde3e0baa3aad8743b7
md_charger_derating__selfish__agent_trigger_only__r001,derating,selfish,agent_trigger_only,agent,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.019994373652,0.02,300.0,True,3.449733,522.9870021975239,533.657142506812,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r001\day_2.xlsx,b3240f821561f63c086567e48627f94846fd488e6c42029df40e417450c20802,e667a2db467d3fc7e0c6cd9b0832a849975ae4c80bb1ba4a2968415b6c6c42f4
md_charger_derating__selfish__agent_trigger_only__r001,derating,selfish,agent_trigger_only,agent,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019971380133,0.02,300.0,True,3.665522,521.7072999220431,532.3388412806539,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r001\day_2.xlsx,b3240f821561f63c086567e48627f94846fd488e6c42029df40e417450c20802,e667a2db467d3fc7e0c6cd9b0832a849975ae4c80bb1ba4a2968415b6c6c42f4
md_charger_derating__selfish__agent_trigger_only__r001,derating,selfish,agent_trigger_only,agent,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.01824995444,0.02,300.0,True,1.872541,510.5894536899866,520.0809065395094,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r001\day_3.xlsx,058542512c07e110c6c49bc3c5b10488e4dbed71df824d5ecefc3f3ad07627fe,3503fcb6775fdf393b4ed9a3d9e3343332c9dd1c31b0356d4ae9fee6081f2c4b
md_charger_derating__selfish__agent_trigger_only__r001,derating,selfish,agent_trigger_only,agent,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.012139600623,0.02,300.0,True,1.994911,508.2591049568207,514.5049900544959,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r001\day_3.xlsx,058542512c07e110c6c49bc3c5b10488e4dbed71df824d5ecefc3f3ad07627fe,3503fcb6775fdf393b4ed9a3d9e3343332c9dd1c31b0356d4ae9fee6081f2c4b
md_charger_derating__selfish__agent_trigger_only__r001,derating,selfish,agent_trigger_only,agent,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.0,0.02,300.0,True,1.177814,249.9999875306858,249.9999875306858,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r001\day_3.xlsx,058542512c07e110c6c49bc3c5b10488e4dbed71df824d5ecefc3f3ad07627fe,3503fcb6775fdf393b4ed9a3d9e3343332c9dd1c31b0356d4ae9fee6081f2c4b
md_charger_derating__selfish__agent_trigger_only__r002,derating,selfish,agent_trigger_only,agent,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.01994951668,0.02,300.0,True,0.375226,161.7573200948536,165.0499875749374,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r002\day_1.xlsx,80fec1a05b92fa12c455680fe30ab8766c4b373864851b5a0fa621022d706773,7ba6944d657a12f71063bfccffacb9730a5133a3c95d62c85a226872b90d4173
md_charger_derating__selfish__agent_trigger_only__r002,derating,selfish,agent_trigger_only,agent,1,md_charger_derating_day1,2,24,gurobi,ok/optimal,0.01518333892,0.02,300.0,True,0.337676,161.5878844931722,164.0791538964622,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r002\day_1.xlsx,80fec1a05b92fa12c455680fe30ab8766c4b373864851b5a0fa621022d706773,7ba6944d657a12f71063bfccffacb9730a5133a3c95d62c85a226872b90d4173
md_charger_derating__selfish__agent_trigger_only__r002,derating,selfish,agent_trigger_only,agent,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.019994373652,0.02,300.0,True,3.58071,522.9870021975239,533.657142506812,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r002\day_2.xlsx,18e28fdc5fa7ef02a8f07dcce220245ac24f0c7ae11ee06143e3b5bb2bc656f3,5316986572c6ecf7c8b01396dac991487f861c80f7253ee1cf2c33830e3df9b0
md_charger_derating__selfish__agent_trigger_only__r002,derating,selfish,agent_trigger_only,agent,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019971380133,0.02,300.0,True,3.792399,521.7072999220431,532.3388412806539,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r002\day_2.xlsx,18e28fdc5fa7ef02a8f07dcce220245ac24f0c7ae11ee06143e3b5bb2bc656f3,5316986572c6ecf7c8b01396dac991487f861c80f7253ee1cf2c33830e3df9b0
md_charger_derating__selfish__agent_trigger_only__r002,derating,selfish,agent_trigger_only,agent,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.01824995444,0.02,300.0,True,1.879434,510.5894536899866,520.0809065395094,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r002\day_3.xlsx,3f0cc8304f5c92227449d7bced1ec0635dd9eb38aae8deb3fbfe56b82952cc35,a3036fa261c3f71b0af6ca5ee403be43d3535fa9ae4282df36ed9caf91308c4f
md_charger_derating__selfish__agent_trigger_only__r002,derating,selfish,agent_trigger_only,agent,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.012139600623,0.02,300.0,True,2.082851,508.2591049568207,514.5049900544959,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__selfish__agent_trigger_only__r002\day_3.xlsx,3f0cc8304f5c92227449d7bced1ec0635dd9eb38aae8deb3fbfe56b82952cc35,a3036fa261c3f71b0af6ca5ee403be43d3535fa9ae4282df36ed9caf91308c4f
